"","cross_LGAa_1","cross_LGAb_1","vis_LGA_1","snow_LGA_1","TS_LGA_1","rain_LGA_1","status_LGA","A_LGA","AirDelay_LGA"
"3958",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",0,16,2.94
"3959",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",0,32,4.52
"3960",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",0,24,3.17
"3961",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",0,37,4.65
"3962",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",0,25,1.63
"3963",9.19253331742774,15.7569240481953,10,"FALSE","FALSE","FALSE",0,27,5
"3964",9.19253331742774,15.7569240481953,10,"FALSE","FALSE","FALSE",0,32,40.29
"3965",9.19253331742774,15.7569240481953,10,"FALSE","FALSE","FALSE",0,27,20.28
"3966",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",0,18,32.84
"3967",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",0,22,19.9
"3968",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",0,23,15.35
"3969",3.85672565811924,7.51754096628727,10,"FALSE","FALSE","FALSE",0,32,5.67
"3970",3.85672565811924,7.51754096628727,10,"FALSE","FALSE","FALSE",0,26,5.72
"3971",3.85672565811924,7.51754096628727,10,"FALSE","FALSE","FALSE",0,35,4.32
"3972",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,28,5.04
"3973",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,40,6.9
"3974",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,31,6.16
"3975",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,32,4.03
"3976",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,37,13.89
"3977",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,33,5.84
"3978",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,31,3.35
"3979",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,35,6.27
"3980",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,39,3.72
"3981",4.5,7.79422863405995,10,"FALSE","FALSE","FALSE",0,38,6.68
"3982",4.5,7.79422863405995,10,"FALSE","FALSE","FALSE",0,32,6.39
"3983",4.5,7.79422863405995,10,"FALSE","FALSE","FALSE",0,39,4.08
"3984",4.5,7.79422863405995,10,"FALSE","FALSE","FALSE",1,32,2.71
"3985",4.5,7.79422863405995,10,"FALSE","FALSE","FALSE",1,43,5.22
"3986",4.5,7.79422863405995,10,"FALSE","FALSE","FALSE",1,32,5.68
"3987",4.5,9.84807753012208,10,"FALSE","FALSE","FALSE",1,33,4.58
"3988",4.5,9.84807753012208,10,"FALSE","FALSE","FALSE",1,39,3.23
"3989",4.5,9.84807753012208,10,"FALSE","FALSE","FALSE",1,35,4.83
"3990",4.5,7.79422863405995,10,"FALSE","FALSE","FALSE",1,35,2.68
"3991",4.5,7.79422863405995,10,"FALSE","FALSE","FALSE",1,36,3.31
"3992",4.5,7.79422863405995,10,"FALSE","FALSE","FALSE",1,40,7.74
"3993",6.92820323027551,16.7417318012075,10,"FALSE","FALSE","FALSE",0,39,2.75
"3994",6.92820323027551,16.7417318012075,10,"FALSE","FALSE","FALSE",0,29,3.6
"3995",6.92820323027551,16.7417318012075,10,"FALSE","FALSE","FALSE",0,32,5.12
"3996",2.95201902033782,16.7417318012075,10,"FALSE","FALSE","FALSE",0,25,3.27
"3997",2.95201902033782,16.7417318012075,10,"FALSE","FALSE","FALSE",0,29,2.14
"3998",2.95201902033782,16.7417318012075,10,"FALSE","FALSE","FALSE",0,25,2.41
"3999",6.89365427108546,16.7417318012075,10,"FALSE","FALSE","FALSE",0,32,2.91
"4000",6.89365427108546,16.7417318012075,10,"FALSE","FALSE","FALSE",0,35,6.46
"4001",6.89365427108546,16.7417318012075,10,"FALSE","FALSE","FALSE",0,35,2.94
"4002",2.95201902033782,16.7417318012075,10,"FALSE","FALSE","FALSE",0,33,3.03
"4003",2.95201902033782,16.7417318012075,10,"FALSE","FALSE","FALSE",0,33,4.09
"4004",2.95201902033782,16.7417318012075,10,"FALSE","FALSE","FALSE",0,39,1.88
"4011",4.5,7.79422863405995,10,"FALSE","FALSE","FALSE",0,32,2.47
"4012",4.5,7.79422863405995,10,"FALSE","FALSE","FALSE",0,36,4.7
"4013",4.5,7.79422863405995,10,"FALSE","FALSE","FALSE",0,35,4.36
"4017",8.35623892592501,9.95857776054671,10,"FALSE","FALSE","FALSE",0,39,4.08
"4018",8.35623892592501,9.95857776054671,10,"FALSE","FALSE","FALSE",0,26,3.92
"4019",8.35623892592501,9.95857776054671,10,"FALSE","FALSE","FALSE",0,33,3.26
"4020",8.35623892592501,9.95857776054671,10,"FALSE","FALSE","FALSE",0,26,3.15
"4021",8.35623892592501,9.95857776054671,10,"FALSE","FALSE","FALSE",0,29,4.8
"4022",8.35623892592501,9.95857776054671,10,"FALSE","FALSE","FALSE",0,26,3.54
"4023",8.35623892592501,11.2763114494309,10,"FALSE","FALSE","FALSE",0,31,3.71
"4024",8.35623892592501,11.2763114494309,10,"FALSE","FALSE","FALSE",0,37,4.7
"4025",8.35623892592501,11.2763114494309,10,"FALSE","FALSE","FALSE",1,34,6.2
"4026",8.35623892592501,9.95857776054671,10,"FALSE","FALSE","FALSE",1,33,3
"4027",8.35623892592501,9.95857776054671,10,"FALSE","FALSE","FALSE",1,34,4.28
"4028",8.35623892592501,9.95857776054671,10,"FALSE","FALSE","FALSE",1,38,5.7
"4029",6.42787609686539,10,10,"FALSE","FALSE","FALSE",0,35,10.08
"4030",6.42787609686539,10,10,"FALSE","FALSE","FALSE",0,12,9.25
"4031",6.42787609686539,10,10,"FALSE","FALSE","FALSE",0,24,7.13
"4032",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,12,2.83
"4033",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,24,1.83
"4034",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",1,23,6.78
"4035",6.42787609686539,9.39692620785908,10,"FALSE","FALSE","FALSE",1,24,40.82
"4036",6.42787609686539,9.39692620785908,10,"FALSE","FALSE","FALSE",1,16,22.65
"4037",6.42787609686539,9.39692620785908,10,"FALSE","FALSE","FALSE",1,13,12
"4038",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",1,11,4.82
"4039",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,9,7.22
"4040",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,11,3.18
"4041",6.92820323027551,9.84807753012208,10,"FALSE","FALSE","FALSE",0,29,3.97
"4042",6.92820323027551,9.84807753012208,10,"FALSE","FALSE","FALSE",0,20,1.6
"4043",6.92820323027551,9.84807753012208,10,"FALSE","FALSE","FALSE",0,39,3.36
"4044",1.7364817766693,9.84807753012208,10,"FALSE","FALSE","FALSE",0,31,6.03
"4045",1.7364817766693,9.84807753012208,10,"FALSE","FALSE","FALSE",0,40,8.63
"4046",1.7364817766693,9.84807753012208,10,"FALSE","FALSE","FALSE",0,32,11.03
"4047",10.2846017549846,12.2567110899036,10,"FALSE","FALSE","FALSE",0,35,5.95
"4048",10.2846017549846,12.2567110899036,10,"FALSE","FALSE","FALSE",0,37,2.49
"4049",10.2846017549846,12.2567110899036,10,"FALSE","FALSE","FALSE",0,36,4.58
"4050",1.7364817766693,9.84807753012208,10,"FALSE","FALSE","FALSE",0,32,1.42
"4051",1.7364817766693,9.84807753012208,10,"FALSE","FALSE","FALSE",0,36,1.78
"4052",1.7364817766693,9.84807753012208,10,"FALSE","FALSE","FALSE",0,39,1.41
"4053",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",0,40,4.34
"4054",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",0,32,6.44
"4055",1.56283359900237,8.86326977710987,10,"FALSE","FALSE","FALSE",0,39,3.23
"4056",1.38918542133544,7.87846202409766,10,"FALSE","FALSE","FALSE",0,32,1.82
"4057",1.38918542133544,7.87846202409766,10,"FALSE","FALSE","FALSE",0,44,7.11
"4058",1.38918542133544,7.87846202409766,10,"FALSE","FALSE","FALSE",0,33,3.63
"4059",4.78828200655936,13.1556966910027,10,"FALSE","FALSE","FALSE",0,36,4.58
"4060",4.78828200655936,13.1556966910027,10,"FALSE","FALSE","FALSE",0,39,3.15
"4061",4.78828200655936,13.1556966910027,10,"FALSE","FALSE","FALSE",0,36,4.71
"4062",1.38918542133544,7.87846202409766,10,"FALSE","FALSE","FALSE",0,35,3.14
"4063",1.38918542133544,7.87846202409766,10,"FALSE","FALSE","FALSE",0,36,4.65
"4064",1.38918542133544,7.87846202409766,10,"FALSE","FALSE","FALSE",0,40,5.49
"4065",7.71345131623847,14.7721162951831,10,"FALSE","FALSE","FALSE",0,40,6.1
"4066",7.71345131623847,14.7721162951831,10,"FALSE","FALSE","FALSE",0,32,8.52
"4067",7.71345131623847,14.7721162951831,10,"FALSE","FALSE","FALSE",0,39,2.62
"4068",7.71345131623847,9.19253331742774,10,"FALSE","FALSE","FALSE",0,31,2.84
"4069",7.71345131623847,9.19253331742774,10,"FALSE","FALSE","FALSE",0,43,5.37
"4070",7.71345131623847,9.19253331742774,10,"FALSE","FALSE","FALSE",0,32,5.27
"4071",10,17.3205080756888,10,"FALSE","FALSE","FALSE",0,33,6.61
"4072",10,17.3205080756888,10,"FALSE","FALSE","FALSE",0,39,4.59
"4073",10,17.3205080756888,10,"FALSE","FALSE","FALSE",0,35,4.26
"4074",7.71345131623847,9.19253331742774,10,"FALSE","FALSE","FALSE",0,35,3.62
"4075",7.71345131623847,9.19253331742774,10,"FALSE","FALSE","FALSE",0,36,4.46
"4076",7.71345131623847,9.19253331742774,10,"FALSE","FALSE","FALSE",0,39,7.92
"4077",3.76222157658236,10.336618828645,10,"FALSE","FALSE","FALSE",0,40,3.49
"4078",3.76222157658236,10.336618828645,10,"FALSE","FALSE","FALSE",0,32,4.77
"4079",3.76222157658236,10.336618828645,10,"FALSE","FALSE","FALSE",0,39,2.63
"4080",3.76222157658236,10.336618828645,10,"FALSE","FALSE","FALSE",0,31,4.2
"4081",3.76222157658236,10.336618828645,10,"FALSE","FALSE","FALSE",0,43,4.98
"4082",3.76222157658236,10.336618828645,10,"FALSE","FALSE","FALSE",0,32,3.22
"4083",3.76222157658236,10.336618828645,10,"FALSE","FALSE","FALSE",0,33,2.79
"4084",3.76222157658236,10.336618828645,10,"FALSE","FALSE","FALSE",0,38,3.33
"4085",3.76222157658236,10.336618828645,10,"FALSE","FALSE","FALSE",0,36,2.8
"4086",3.76222157658236,10.336618828645,10,"FALSE","FALSE","FALSE",0,35,4.36
"4087",3.76222157658236,10.336618828645,10,"FALSE","FALSE","FALSE",0,35,6.85
"4088",3.76222157658236,10.336618828645,10,"FALSE","FALSE","FALSE",0,41,2.37
"4089",7.79422863405995,9.39692620785908,10,"FALSE","FALSE","FALSE",0,39,6.63
"4090",7.79422863405995,9.39692620785908,10,"FALSE","FALSE","FALSE",0,29,4.18
"4091",7.79422863405995,9.39692620785908,10,"FALSE","FALSE","FALSE",0,33,4.09
"4092",7.79422863405995,4.5,10,"FALSE","FALSE","FALSE",0,26,3.27
"4093",7.79422863405995,4.5,10,"FALSE","FALSE","FALSE",0,27,2.29
"4094",7.79422863405995,4.5,10,"FALSE","FALSE","FALSE",0,26,2.82
"4095",7.79422863405995,19.6961550602442,10,"FALSE","FALSE","FALSE",0,32,3.72
"4096",7.79422863405995,19.6961550602442,10,"FALSE","FALSE","FALSE",0,39,6.78
"4097",7.79422863405995,19.6961550602442,10,"FALSE","FALSE","FALSE",0,36,6.58
"4098",7.79422863405995,4.5,10,"FALSE","FALSE","FALSE",0,33,6.39
"4099",7.79422863405995,4.5,10,"FALSE","FALSE","FALSE",0,34,4.29
"4100",7.79422863405995,4.5,10,"FALSE","FALSE","FALSE",0,40,3.62
"4101",7.71345131623847,9.19253331742774,10,"FALSE","FALSE","FALSE",0,40,4.58
"4102",7.71345131623847,9.19253331742774,10,"FALSE","FALSE","FALSE",0,32,7.74
"4103",7.71345131623847,9.19253331742774,10,"FALSE","FALSE","FALSE",0,39,7
"4104",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,32,3.45
"4105",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,44,1.89
"4106",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,33,2.97
"4107",6.42787609686539,8.45723358707318,10,"FALSE","FALSE","FALSE",0,36,2.38
"4108",6.42787609686539,8.45723358707318,10,"FALSE","FALSE","FALSE",0,39,1.88
"4109",6.42787609686539,8.45723358707318,10,"FALSE","FALSE","FALSE",0,36,2.56
"4110",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,35,2.94
"4111",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,36,2.14
"4112",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,40,1
"4113",2.39414100327968,6.57784834550136,10,"FALSE","FALSE","FALSE",0,40,2.8
"4114",2.39414100327968,6.57784834550136,10,"FALSE","FALSE","FALSE",0,32,3.55
"4115",2.39414100327968,6.57784834550136,10,"FALSE","FALSE","FALSE",0,39,2.84
"4119",1.38918542133544,7.87846202409766,10,"FALSE","FALSE","FALSE",0,36,6.91
"4120",1.38918542133544,7.87846202409766,10,"FALSE","FALSE","FALSE",0,38,3.33
"4121",1.38918542133544,7.87846202409766,10,"FALSE","FALSE","FALSE",0,36,2.78
"4125",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,40,10.76
"4126",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,32,14.21
"4127",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,39,11.97
"4128",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,31,8.58
"4129",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,43,8.74
"4130",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,32,8.21
"4131",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,33,8
"4132",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,39,3.65
"4133",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,35,3.64
"4134",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,35,3.36
"4135",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,36,3.29
"4136",2.73616114660535,7.51754096628727,10,"FALSE","FALSE","FALSE",0,39,2.58
"4137",2.57115043874616,3.06417777247591,10,"FALSE","FALSE","FALSE",0,40,3.17
"4138",2.57115043874616,3.06417777247591,10,"FALSE","FALSE","FALSE",0,32,6
"4139",2.57115043874616,3.06417777247591,10,"FALSE","FALSE","FALSE",0,39,3.03
"4143",8,0,10,"FALSE","FALSE","FALSE",0,33,3.45
"4144",8,0,10,"FALSE","FALSE","FALSE",0,38,3.29
"4145",8,0,10,"FALSE","FALSE","FALSE",0,36,4.43
"4149",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,40,4.3
"4150",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,32,3.63
"4151",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,39,4.55
"4152",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,32,2.31
"4153",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,44,2.19
"4154",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,33,1.68
"4155",8,3.85672565811924,10,"FALSE","FALSE","FALSE",0,36,2.36
"4156",8,3.85672565811924,10,"FALSE","FALSE","FALSE",0,39,3.31
"4157",8,3.85672565811924,10,"FALSE","FALSE","FALSE",0,36,3
"4158",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,35,5.06
"4159",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,35,2.94
"4160",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,41,2.83
"4161",6.12835554495182,9.84807753012208,10,"FALSE","FALSE","FALSE",0,40,3.98
"4162",6.12835554495182,9.84807753012208,10,"FALSE","FALSE","FALSE",0,32,8.59
"4163",6.12835554495182,9.84807753012208,10,"FALSE","FALSE","FALSE",0,39,3.66
"4164",6.12835554495182,5.14230087749231,10,"FALSE","FALSE","FALSE",0,32,1.45
"4165",6.12835554495182,5.14230087749231,10,"FALSE","FALSE","FALSE",0,44,3.14
"4166",6.12835554495182,5.14230087749231,10,"FALSE","FALSE","FALSE",0,33,2.24
"4167",6.12835554495182,11.8176930361465,10,"FALSE","FALSE","FALSE",0,36,2.49
"4168",6.12835554495182,11.8176930361465,10,"FALSE","FALSE","FALSE",0,39,2.87
"4169",6.12835554495182,11.8176930361465,10,"FALSE","FALSE","FALSE",0,36,4.49
"4170",6.12835554495182,5.14230087749231,10,"FALSE","FALSE","FALSE",0,35,3.71
"4171",6.12835554495182,5.14230087749231,10,"FALSE","FALSE","FALSE",0,36,3.78
"4172",6.12835554495182,5.14230087749231,10,"FALSE","FALSE","FALSE",0,40,4.74
"4173",8.86326977710987,1.56283359900237,10,"FALSE","FALSE","FALSE",0,36,11.36
"4174",8.86326977710987,1.56283359900237,10,"FALSE","FALSE","FALSE",0,12,12.5
"4175",8.86326977710987,1.56283359900237,10,"FALSE","FALSE","FALSE",0,22,17.13
"4176",8.86326977710987,1.56283359900237,10,"FALSE","FALSE","FALSE",0,16,11.88
"4177",8.86326977710987,1.56283359900237,10,"FALSE","FALSE","FALSE",0,24,7.28
"4178",8.86326977710987,1.56283359900237,10,"FALSE","FALSE","FALSE",0,25,8.56
"4179",15.5884572681199,9,10,"FALSE","FALSE","FALSE",0,24,4.29
"4180",15.5884572681199,9,10,"FALSE","FALSE","FALSE",0,16,5.25
"4181",15.5884572681199,9,10,"FALSE","FALSE","FALSE",0,13,5.38
"4182",8.86326977710987,1.56283359900237,10,"FALSE","FALSE","FALSE",0,11,3.58
"4183",8.86326977710987,1.56283359900237,10,"FALSE","FALSE","FALSE",0,9,3.2
"4184",8.86326977710987,1.56283359900237,10,"FALSE","FALSE","FALSE",0,12,2.27
"4185",13.7887999761416,11.5701769743577,6,"FALSE","FALSE","FALSE",0,29,15.06
"4186",13.7887999761416,11.5701769743577,6,"FALSE","FALSE","FALSE",0,19,17.3
"4187",13.7887999761416,11.5701769743577,6,"FALSE","FALSE","FALSE",0,39,14.82
"4188",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",1,31,9.13
"4189",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",1,40,9.98
"4190",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",1,32,6.15
"4191",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",1,35,2.94
"4192",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",1,37,3.27
"4193",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",1,36,3.73
"4194",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",1,33,4.88
"4195",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",1,35,3.67
"4196",13.7887999761416,11.5701769743577,10,"FALSE","FALSE","FALSE",1,38,2.97
"4197",19.7335450365041,7.18242300983904,10,"FALSE","FALSE","FALSE",0,40,8.85
"4198",19.7335450365041,7.18242300983904,10,"FALSE","FALSE","FALSE",0,32,13.63
"4199",19.7335450365041,7.18242300983904,10,"FALSE","FALSE","FALSE",0,39,10.9
"4203",24.6201938253052,4.34120444167326,10,"FALSE","FALSE","FALSE",1,36,2.92
"4204",24.6201938253052,4.34120444167326,10,"FALSE","FALSE","FALSE",1,38,3.38
"4205",24.6201938253052,4.34120444167326,10,"FALSE","FALSE","FALSE",1,36,4.17
"4209",22.6505783192808,5.14230087749231,10,"FALSE","FALSE","FALSE",0,40,2.17
"4210",22.6505783192808,5.14230087749231,10,"FALSE","FALSE","FALSE",0,32,2.16
"4211",22.6505783192808,5.14230087749231,10,"FALSE","FALSE","FALSE",0,39,2.35
"4212",22.6505783192808,3.9939080863394,10,"FALSE","FALSE","FALSE",0,31,2.06
"4213",22.6505783192808,3.9939080863394,10,"FALSE","FALSE","FALSE",0,43,3.34
"4214",22.6505783192808,3.9939080863394,10,"FALSE","FALSE","FALSE",0,32,2.88
"4215",22.6505783192808,3.9939080863394,10,"FALSE","FALSE","FALSE",0,33,2.67
"4216",22.6505783192808,3.9939080863394,10,"FALSE","FALSE","FALSE",0,39,3.45
"4217",22.6505783192808,3.9939080863394,10,"FALSE","FALSE","FALSE",0,35,3.43
"4218",22.6505783192808,3.9939080863394,10,"FALSE","FALSE","FALSE",0,35,2.82
"4219",22.6505783192808,3.9939080863394,10,"FALSE","FALSE","FALSE",0,36,4.58
"4220",22.6505783192808,3.9939080863394,10,"FALSE","FALSE","FALSE",0,39,2.29
"4221",3.85672565811924,5.90884651807325,10,"FALSE","FALSE","FALSE",0,40,4.49
"4222",3.85672565811924,5.90884651807325,10,"FALSE","FALSE","FALSE",0,31,4.56
"4223",3.85672565811924,5.90884651807325,10,"FALSE","FALSE","FALSE",0,39,3.05
"4224",3.85672565811924,4.59626665871387,10,"FALSE","FALSE","FALSE",0,31,7.47
"4225",3.85672565811924,4.59626665871387,10,"FALSE","FALSE","FALSE",0,43,8.64
"4226",3.85672565811924,4.59626665871387,10,"FALSE","FALSE","FALSE",0,31,3.31
"4227",7,12.1243556529821,10,"FALSE","FALSE","FALSE",0,33,1.55
"4228",7,12.1243556529821,10,"FALSE","FALSE","FALSE",0,38,1.87
"4229",7,12.1243556529821,10,"FALSE","FALSE","FALSE",0,35,2.94
"4230",3.85672565811924,4.59626665871387,10,"FALSE","FALSE","FALSE",0,35,6.83
"4231",3.85672565811924,4.59626665871387,10,"FALSE","FALSE","FALSE",0,34,2.55
"4232",3.85672565811924,4.59626665871387,10,"FALSE","FALSE","FALSE",0,41,1.63
"4233",7.66044443118978,26.5898093313296,5,"FALSE","FALSE","TRUE",1,37,6.55
"4234",7.66044443118978,26.5898093313296,5,"FALSE","FALSE","TRUE",1,28,5.93
"4235",7.66044443118978,26.5898093313296,5,"FALSE","FALSE","TRUE",1,33,3.3
"4236",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",1,27,2.82
"4237",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",1,28,3.32
"4238",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",1,26,2.31
"4239",7.66044443118978,22,6,"FALSE","FALSE","TRUE",1,32,2.64
"4240",7.66044443118978,22,6,"FALSE","FALSE","TRUE",1,38,9.34
"4241",7.66044443118978,22,6,"FALSE","FALSE","TRUE",1,36,9
"4242",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",1,34,5.15
"4243",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",1,33,4.09
"4244",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",0,40,3.97
"4245",5.14230087749232,13.1556966910027,10,"FALSE","FALSE","FALSE",0,38,2.89
"4246",5.14230087749232,13.1556966910027,10,"FALSE","FALSE","FALSE",0,28,1.6
"4247",5.14230087749232,13.1556966910027,10,"FALSE","FALSE","FALSE",0,33,1.86
"4248",4.78828200655936,13.1556966910027,10,"FALSE","FALSE","FALSE",0,27,2.96
"4249",4.78828200655936,13.1556966910027,10,"FALSE","FALSE","FALSE",0,28,2.86
"4250",4.78828200655936,13.1556966910027,10,"FALSE","FALSE","FALSE",0,26,1.19
"4251",4.78828200655936,13.1556966910027,10,"FALSE","FALSE","FALSE",0,32,2.33
"4252",4.78828200655936,13.1556966910027,10,"FALSE","FALSE","FALSE",0,39,3.86
"4253",4.78828200655936,13.1556966910027,10,"FALSE","FALSE","FALSE",0,36,6.44
"4254",4.78828200655936,13.1556966910027,10,"FALSE","FALSE","FALSE",0,34,3.25
"4255",4.78828200655936,13.1556966910027,10,"FALSE","FALSE","FALSE",0,34,4.53
"4256",4.78828200655936,13.1556966910027,10,"FALSE","FALSE","FALSE",0,39,2.64
"4257",0.868240888334652,4.92403876506104,10,"FALSE","FALSE","FALSE",0,36,4.69
"4258",0.868240888334652,4.92403876506104,10,"FALSE","FALSE","FALSE",0,12,3
"4259",0.868240888334652,4.92403876506104,10,"FALSE","FALSE","FALSE",0,22,2.04
"4260",0.868240888334652,4.92403876506104,10,"FALSE","FALSE","FALSE",0,16,2.07
"4261",0.868240888334652,4.92403876506104,10,"FALSE","FALSE","FALSE",0,25,2.42
"4262",0.868240888334652,4.92403876506104,10,"FALSE","FALSE","FALSE",0,24,4.46
"4263",2.05212085995401,5.63815572471545,10,"FALSE","FALSE","FALSE",0,24,2.83
"4264",2.05212085995401,5.63815572471545,10,"FALSE","FALSE","FALSE",0,16,1.38
"4265",2.05212085995401,5.63815572471545,10,"FALSE","FALSE","FALSE",0,13,0.69
"4266",0.868240888334652,4.92403876506104,10,"FALSE","FALSE","FALSE",0,11,0.73
"4267",0.868240888334652,4.92403876506104,10,"FALSE","FALSE","FALSE",0,9,0.9
"4268",0.868240888334652,4.92403876506104,10,"FALSE","FALSE","FALSE",0,12,3
"4275",5.14230087749231,6.12835554495182,10,"FALSE","FALSE","FALSE",0,35,3.14
"4276",5.14230087749231,6.12835554495182,10,"FALSE","FALSE","FALSE",0,36,3.71
"4277",5.14230087749231,6.12835554495182,10,"FALSE","FALSE","FALSE",0,36,4.58
"4281",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,40,4.56
"4282",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,32,3.31
"4283",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,39,3.64
"4284",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,32,4.16
"4285",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,44,3.75
"4286",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,33,3.26
"4287",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,36,3.33
"4288",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,39,3.79
"4289",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,36,3.11
"4290",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,35,4.38
"4291",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,36,3.37
"4292",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,40,4.52
"4293",2.5,5.63815572471545,6,"FALSE","FALSE","FALSE",1,40,8.53
"4294",2.5,5.63815572471545,6,"FALSE","FALSE","FALSE",1,32,3.17
"4295",2.5,5.63815572471545,6,"FALSE","FALSE","FALSE",1,39,2.95
"4296",2.5,4.33012701892219,10,"FALSE","FALSE","FALSE",1,31,1.8
"4297",2.5,4.33012701892219,10,"FALSE","FALSE","FALSE",1,43,4.52
"4298",2.5,4.33012701892219,10,"FALSE","FALSE","FALSE",1,32,5.03
"4299",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",1,33,2.94
"4300",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",1,39,3.45
"4301",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",1,35,5.36
"4302",2.5,4.33012701892219,10,"FALSE","FALSE","FALSE",1,35,4.26
"4303",2.5,4.33012701892219,10,"FALSE","FALSE","FALSE",1,35,5.77
