"","cross_JFK_1","vis_JFK_1","snow_JFK_1","TS_JFK_1","rain_JFK_1","status_JFK","A_JFK","AirDelay_JFK"
"3083",3.42020143325669,10,"FALSE","FALSE","FALSE",0,43,2.2
"3084",3.42020143325669,10,"FALSE","FALSE","FALSE",0,32,6.18
"3085",3.42020143325669,10,"FALSE","FALSE","FALSE",0,41,4.6
"3086",10,10,"FALSE","FALSE","FALSE",0,18,1.33
"3087",10,10,"FALSE","FALSE","FALSE",0,27,1.85
"3088",10,10,"FALSE","FALSE","FALSE",0,38,1.24
"3089",10,10,"FALSE","FALSE","FALSE",0,47,2.43
"3090",10,10,"FALSE","FALSE","FALSE",0,40,2.78
"3091",10,10,"FALSE","FALSE","FALSE",0,42,3.81
"3092",10,10,"FALSE","FALSE","FALSE",0,40,1.82
"3093",10,10,"FALSE","FALSE","FALSE",0,28,12.34
"3094",10,10,"FALSE","FALSE","FALSE",0,33,3.32
"3095",5.78508848717885,10,"FALSE","FALSE","FALSE",0,41,3.64
"3096",5.78508848717885,10,"FALSE","FALSE","FALSE",0,31,2.3
"3097",5.78508848717885,10,"FALSE","FALSE","FALSE",0,39,3.13
"3098",4.69846310392954,10,"FALSE","FALSE","FALSE",0,17,0.53
"3099",4.69846310392954,10,"FALSE","FALSE","FALSE",0,28,3.07
"3100",4.69846310392954,10,"FALSE","FALSE","FALSE",0,41,3.24
"3101",4.69846310392954,10,"FALSE","FALSE","FALSE",0,45,2.75
"3102",4.69846310392954,10,"FALSE","FALSE","FALSE",0,41,2.45
"3103",4.69846310392954,10,"FALSE","FALSE","FALSE",0,44,3.41
"3104",6.42787609686539,10,"FALSE","FALSE","FALSE",0,39,1.07
"3105",6.42787609686539,10,"FALSE","FALSE","FALSE",0,31,11.77
"3106",6.42787609686539,10,"FALSE","FALSE","FALSE",1,34,3.17
"3107",6.42787609686539,10,"FALSE","FALSE","FALSE",1,44,3.5
"3108",6.42787609686539,10,"FALSE","FALSE","FALSE",1,33,4.8
"3109",6.42787609686539,10,"FALSE","FALSE","FALSE",1,43,7.93
"3110",3.93923101204883,10,"FALSE","FALSE","FALSE",0,17,1.29
"3111",3.93923101204883,10,"FALSE","FALSE","FALSE",0,27,1.81
"3112",3.93923101204883,10,"FALSE","FALSE","FALSE",0,38,1.15
"3113",3.93923101204883,10,"FALSE","FALSE","FALSE",0,46,1.39
"3114",3.93923101204883,10,"FALSE","FALSE","FALSE",0,42,1.3
"3115",3.93923101204883,10,"FALSE","FALSE","FALSE",0,41,1.07
"3116",9.19253331742774,10,"FALSE","FALSE","FALSE",0,41,0.57
"3117",9.19253331742774,10,"FALSE","FALSE","FALSE",0,32,1.29
"3118",9.19253331742774,10,"FALSE","FALSE","FALSE",0,33,2.75
"3119",9.19253331742774,10,"FALSE","FALSE","FALSE",0,42,3.03
"3120",9.19253331742774,10,"FALSE","FALSE","FALSE",0,32,4.09
"3121",9.19253331742774,10,"FALSE","FALSE","FALSE",0,39,3.33
"3122",5.36231110183285,10,"FALSE","FALSE","FALSE",0,16,2.5
"3123",5.36231110183285,10,"FALSE","FALSE","FALSE",0,26,3.12
"3124",5.36231110183285,10,"FALSE","FALSE","FALSE",0,39,3.23
"3125",5.36231110183285,10,"FALSE","FALSE","FALSE",0,45,2.13
"3126",5.36231110183285,10,"FALSE","FALSE","FALSE",0,40,1.41
"3127",5.36231110183285,10,"FALSE","FALSE","FALSE",0,42,2.79
"3128",13.0227555330226,10,"FALSE","FALSE","FALSE",0,38,0.79
"3129",13.0227555330226,10,"FALSE","FALSE","FALSE",0,31,2.33
"3130",13.0227555330226,10,"FALSE","FALSE","FALSE",0,35,2.34
"3131",13.0227555330226,10,"FALSE","FALSE","FALSE",0,41,3.87
"3132",13.0227555330226,10,"FALSE","FALSE","FALSE",0,34,4.17
"3133",13.0227555330226,10,"FALSE","FALSE","FALSE",0,39,4.22
"3134",8.66025403784439,3,"FALSE","FALSE","FALSE",0,15,1.44
"3135",8.66025403784439,3,"FALSE","FALSE","FALSE",0,26,3.04
"3136",8.66025403784439,3,"FALSE","FALSE","FALSE",0,42,5.12
"3137",6.89365427108546,3,"FALSE","FALSE","FALSE",0,45,6.37
"3138",6.89365427108546,3,"FALSE","FALSE","FALSE",0,40,5.68
"3139",6.89365427108546,3,"FALSE","FALSE","FALSE",1,42,5.28
"3140",7.07066370655193,3,"FALSE","FALSE","FALSE",1,41,3.71
"3141",7.07066370655193,3,"FALSE","FALSE","FALSE",1,41,3.71
"3142",7.07066370655193,3,"FALSE","FALSE","FALSE",1,33,9.5
"3143",7.07066370655193,3,"FALSE","FALSE","FALSE",1,33,9.5
"3144",7.07066370655193,3,"FALSE","FALSE","FALSE",1,33,9.17
"3145",7.07066370655193,3,"FALSE","FALSE","FALSE",1,33,9.17
"3146",7.07066370655193,10,"FALSE","FALSE","FALSE",1,42,15.28
"3147",7.07066370655193,10,"FALSE","FALSE","FALSE",1,42,15.28
"3148",7.07066370655193,10,"FALSE","FALSE","FALSE",1,34,9.28
"3149",7.07066370655193,10,"FALSE","FALSE","FALSE",1,34,9.28
"3150",7.07066370655193,10,"FALSE","FALSE","FALSE",1,41,11.61
"3151",7.07066370655193,10,"FALSE","FALSE","FALSE",1,41,11.61
"3152",7,5,"FALSE","FALSE","TRUE",0,18,2.38
"3153",7,5,"FALSE","FALSE","TRUE",0,27,2.52
"3154",7,5,"FALSE","FALSE","TRUE",0,41,1.05
"3155",6.06217782649107,10,"FALSE","FALSE","FALSE",0,48,1.53
"3156",6.06217782649107,10,"FALSE","FALSE","FALSE",0,42,2.28
"3157",6.06217782649107,10,"FALSE","FALSE","FALSE",0,40,2.98
"3158",6.12835554495182,10,"FALSE","FALSE","FALSE",0,40,3.62
"3159",6.12835554495182,10,"FALSE","FALSE","FALSE",0,31,4.69
"3160",6.12835554495182,10,"FALSE","FALSE","FALSE",0,34,3.97
"3161",6.12835554495182,10,"FALSE","FALSE","FALSE",0,43,3.33
"3162",6.12835554495182,10,"FALSE","FALSE","FALSE",0,32,3.31
"3163",6.12835554495182,10,"FALSE","FALSE","FALSE",0,39,2.97
"3164",6.42787609686539,10,"FALSE","FALSE","FALSE",0,17,3.32
"3165",6.42787609686539,10,"FALSE","FALSE","FALSE",0,27,2.48
"3166",6.42787609686539,10,"FALSE","FALSE","FALSE",0,39,0.63
"3167",2.57115043874616,10,"FALSE","FALSE","FALSE",0,46,3.34
"3168",2.57115043874616,10,"FALSE","FALSE","FALSE",0,43,3
"3169",2.57115043874616,10,"FALSE","FALSE","FALSE",0,42,4.55
"3170",9.52627944162882,10,"FALSE","FALSE","FALSE",0,40,3.51
"3171",9.52627944162882,10,"FALSE","FALSE","FALSE",1,33,10.69
"3172",9.52627944162882,10,"FALSE","FALSE","FALSE",1,34,4.44
"3173",9.52627944162882,10,"FALSE","FALSE","FALSE",1,43,5.71
"3174",9.52627944162882,10,"FALSE","FALSE","FALSE",1,32,5.88
"3175",9.52627944162882,10,"FALSE","FALSE","FALSE",0,40,5.84
"3176",1.71010071662834,10,"FALSE","FALSE","FALSE",0,18,3.06
"3177",1.71010071662834,10,"FALSE","FALSE","FALSE",0,28,6.04
"3178",1.71010071662834,10,"FALSE","FALSE","FALSE",0,38,4.71
"3179",1.71010071662834,10,"FALSE","FALSE","FALSE",0,47,8.91
"3180",1.71010071662834,10,"FALSE","FALSE","FALSE",0,41,2.33
"3181",1.71010071662834,10,"FALSE","FALSE","FALSE",0,42,2.23
"3182",3.83022221559489,10,"FALSE","FALSE","FALSE",0,39,1.76
"3183",3.83022221559489,10,"FALSE","FALSE","FALSE",0,28,5.31
"3184",3.83022221559489,10,"FALSE","FALSE","FALSE",0,33,4.63
"3185",3.83022221559489,10,"FALSE","FALSE","FALSE",0,42,3.26
"3186",3.83022221559489,10,"FALSE","FALSE","FALSE",0,30,8.42
"3187",3.83022221559489,10,"FALSE","FALSE","FALSE",0,39,5.28
"3188",4.59626665871387,10,"FALSE","FALSE","FALSE",0,17,0.75
"3189",4.59626665871387,10,"FALSE","FALSE","FALSE",0,28,2.59
"3190",4.59626665871387,10,"FALSE","FALSE","FALSE",0,39,2.46
"3191",4.33012701892219,10,"FALSE","FALSE","FALSE",1,45,3
"3192",4.33012701892219,10,"FALSE","FALSE","FALSE",1,42,2.35
"3193",4.33012701892219,10,"FALSE","FALSE","FALSE",1,43,2.21
"3194",11.4906666467847,10,"FALSE","FALSE","FALSE",1,40,1.29
"3195",11.4906666467847,10,"FALSE","FALSE","FALSE",1,29,4.56
"3196",11.4906666467847,10,"FALSE","FALSE","FALSE",1,34,3.85
"3197",11.4906666467847,10,"FALSE","FALSE","FALSE",1,42,5.27
"3198",11.4906666467847,10,"FALSE","FALSE","FALSE",1,33,8.58
"3199",11.4906666467847,10,"FALSE","FALSE","FALSE",1,43,6.91
"3200",9.84807753012208,10,"FALSE","FALSE","FALSE",0,17,4.28
"3201",9.84807753012208,10,"FALSE","FALSE","FALSE",0,29,4.21
"3202",9.84807753012208,10,"FALSE","FALSE","FALSE",0,36,2.62
"3203",9.84807753012208,10,"FALSE","FALSE","FALSE",0,45,1.72
"3204",9.84807753012208,10,"FALSE","FALSE","FALSE",0,43,2.3
"3205",9.84807753012208,10,"FALSE","FALSE","FALSE",0,43,2.95
"3206",10.3923048454133,10,"FALSE","FALSE","FALSE",0,39,11.33
"3207",10.3923048454133,10,"FALSE","FALSE","FALSE",0,31,2.41
"3208",10.3923048454133,10,"FALSE","FALSE","FALSE",1,32,3.56
"3209",10.3923048454133,10,"FALSE","FALSE","FALSE",1,38,1.03
"3210",10.3923048454133,10,"FALSE","FALSE","FALSE",1,33,4.21
"3211",10.3923048454133,10,"FALSE","FALSE","FALSE",1,38,3.58
"3212",7,10,"FALSE","FALSE","FALSE",0,16,2.94
"3213",7,10,"FALSE","FALSE","FALSE",0,28,2.59
"3214",7,10,"FALSE","FALSE","FALSE",0,34,1.58
"3215",7,10,"FALSE","FALSE","FALSE",0,45,1.82
"3216",7,10,"FALSE","FALSE","FALSE",0,43,1.57
"3217",7,10,"FALSE","FALSE","FALSE",0,44,2.21
"3218",19.1511110779745,10,"FALSE","FALSE","FALSE",0,37,0.92
"3219",19.1511110779745,10,"FALSE","FALSE","FALSE",0,29,3.39
"3220",19.1511110779745,10,"FALSE","FALSE","FALSE",1,35,2.26
"3221",19.1511110779745,10,"FALSE","FALSE","FALSE",1,40,5.16
"3222",19.1511110779745,10,"FALSE","FALSE","FALSE",1,34,8.49
"3223",19.1511110779745,10,"FALSE","FALSE","FALSE",1,40,10.67
"3224",7.51754096628727,10,"FALSE","FALSE","FALSE",0,18,1.17
"3225",7.51754096628727,10,"FALSE","FALSE","FALSE",0,28,2.89
"3226",7.51754096628727,10,"FALSE","FALSE","FALSE",0,41,2.5
"3227",6.92820323027551,10,"FALSE","FALSE","FALSE",1,45,4.5
"3228",6.92820323027551,10,"FALSE","FALSE","FALSE",1,41,14.46
"3229",6.92820323027551,10,"FALSE","FALSE","FALSE",1,44,47.25
"3230",12.8557521937308,10,"FALSE","FALSE","FALSE",1,41,17.89
"3231",12.8557521937308,10,"FALSE","FALSE","FALSE",1,33,42.06
"3232",12.8557521937308,10,"FALSE","FALSE","FALSE",1,32,49.14
"3233",12.8557521937308,10,"FALSE","FALSE","FALSE",1,42,20.66
"3234",12.8557521937308,10,"FALSE","FALSE","FALSE",1,34,28.78
"3235",12.8557521937308,10,"FALSE","FALSE","FALSE",1,40,17.24
"3236",4.59626665871387,10,"FALSE","FALSE","FALSE",0,19,2.85
"3237",4.59626665871387,10,"FALSE","FALSE","FALSE",0,28,5.03
"3238",4.59626665871387,10,"FALSE","FALSE","FALSE",0,40,3.51
"3239",3,10,"FALSE","FALSE","FALSE",1,49,3.69
"3240",3,10,"FALSE","FALSE","FALSE",1,43,10.89
"3241",3,10,"FALSE","FALSE","FALSE",1,43,10.09
"3242",7.07066370655193,10,"FALSE","FALSE","FALSE",1,40,11.16
"3243",7.07066370655193,10,"FALSE","FALSE","FALSE",1,31,16.09
"3244",7.07066370655193,10,"FALSE","FALSE","FALSE",1,33,11.86
"3245",7.07066370655193,10,"FALSE","FALSE","FALSE",1,43,44.29
"3246",7.07066370655193,10,"FALSE","FALSE","FALSE",1,32,26.4
"3247",7.07066370655193,10,"FALSE","FALSE","FALSE",1,40,13.88
"3248",7.51754096628727,10,"FALSE","FALSE","FALSE",0,17,1.69
"3249",7.51754096628727,10,"FALSE","FALSE","FALSE",0,26,5.38
"3250",7.51754096628727,10,"FALSE","FALSE","FALSE",0,33,6.4
"3251",7.51754096628727,10,"FALSE","FALSE","FALSE",0,47,7.83
"3252",7.51754096628727,10,"FALSE","FALSE","FALSE",0,43,4.33
"3253",7.51754096628727,10,"FALSE","FALSE","FALSE",0,40,4.94
"3254",14.7841150227904,4,"FALSE","FALSE","TRUE",0,36,15.69
"3255",14.7841150227904,4,"FALSE","FALSE","TRUE",0,32,5.39
"3256",14.7841150227904,4,"FALSE","FALSE","TRUE",0,28,3.11
"3257",14.7841150227904,4,"FALSE","FALSE","TRUE",0,38,1.81
"3258",14.7841150227904,4,"FALSE","FALSE","TRUE",0,28,5.68
"3259",14.7841150227904,4,"FALSE","FALSE","TRUE",0,37,2.59
"3260",4.86214897467405,10,"FALSE","FALSE","FALSE",0,18,1
"3261",4.86214897467405,10,"FALSE","FALSE","FALSE",0,27,14.52
"3262",4.86214897467405,10,"FALSE","FALSE","FALSE",0,36,1.87
"3263",4.86214897467405,10,"FALSE","FALSE","FALSE",0,47,2.48
"3264",4.86214897467405,10,"FALSE","FALSE","FALSE",0,44,3.07
"3265",4.86214897467405,10,"FALSE","FALSE","FALSE",0,42,2.98
"3266",7.18242300983904,10,"FALSE","FALSE","FALSE",0,38,1.14
"3267",7.18242300983904,10,"FALSE","FALSE","FALSE",0,26,12.89
"3268",7.18242300983904,10,"FALSE","FALSE","FALSE",0,32,5.47
"3269",7.18242300983904,10,"FALSE","FALSE","FALSE",0,37,2.17
"3270",7.18242300983904,10,"FALSE","FALSE","FALSE",0,32,5.38
"3271",7.18242300983904,10,"FALSE","FALSE","FALSE",0,39,9.66
"3272",7.79422863405995,10,"FALSE","FALSE","FALSE",0,18,0.72
"3273",7.79422863405995,10,"FALSE","FALSE","FALSE",0,28,2
"3274",7.79422863405995,10,"FALSE","FALSE","FALSE",0,39,4.2
"3275",7.79422863405995,10,"FALSE","FALSE","FALSE",0,49,4.42
"3276",7.79422863405995,10,"FALSE","FALSE","FALSE",0,42,1.6
"3277",7.79422863405995,10,"FALSE","FALSE","FALSE",0,42,2
"3278",15.0350819325745,10,"FALSE","FALSE","FALSE",0,41,2.77
"3279",15.0350819325745,10,"FALSE","FALSE","FALSE",0,31,4.07
"3280",15.0350819325745,10,"FALSE","FALSE","FALSE",1,33,2.3
"3281",15.0350819325745,10,"FALSE","FALSE","FALSE",1,44,3.35
"3282",15.0350819325745,10,"FALSE","FALSE","FALSE",1,33,4
"3283",15.0350819325745,10,"FALSE","FALSE","FALSE",1,43,2.69
"3284",9.84807753012208,10,"FALSE","FALSE","FALSE",0,19,7.48
"3285",9.84807753012208,10,"FALSE","FALSE","FALSE",0,28,7.52
"3286",9.84807753012208,10,"FALSE","FALSE","FALSE",0,38,3.72
"3287",9.84807753012208,10,"FALSE","FALSE","FALSE",0,47,2.23
"3288",9.84807753012208,10,"FALSE","FALSE","FALSE",0,43,2.24
"3289",9.84807753012208,10,"FALSE","FALSE","FALSE",0,43,2.7
"3290",12.9903810567666,10,"FALSE","FALSE","FALSE",0,41,2.08
"3291",12.9903810567666,10,"FALSE","FALSE","FALSE",0,33,2.58
"3292",12.9903810567666,10,"FALSE","FALSE","FALSE",0,32,1.57
"3293",12.9903810567666,10,"FALSE","FALSE","FALSE",0,42,5.6
"3294",12.9903810567666,10,"FALSE","FALSE","FALSE",0,33,3.42
"3295",12.9903810567666,10,"FALSE","FALSE","FALSE",0,37,8.42
"3296",9,10,"FALSE","FALSE","FALSE",0,18,3.44
"3297",9,10,"FALSE","FALSE","FALSE",0,27,3.54
"3298",9,10,"FALSE","FALSE","FALSE",0,37,2.81
"3299",9,10,"FALSE","FALSE","FALSE",0,46,2.13
"3300",9,10,"FALSE","FALSE","FALSE",0,43,1.95
"3301",9,10,"FALSE","FALSE","FALSE",1,43,3.93
"3302",12.9903810567666,10,"FALSE","FALSE","FALSE",1,39,3.88
"3303",12.9903810567666,10,"FALSE","FALSE","FALSE",1,32,5.84
"3304",12.9903810567666,10,"FALSE","FALSE","FALSE",1,32,5.84
"3305",12.9903810567666,10,"FALSE","FALSE","FALSE",1,33,4.76
"3306",12.9903810567666,10,"FALSE","FALSE","FALSE",1,33,4.76
"3307",12.9903810567666,10,"FALSE","FALSE","FALSE",1,33,4.76
"3308",12.9903810567666,10,"FALSE","FALSE","FALSE",1,33,4.76
"3309",12.9903810567666,10,"FALSE","FALSE","FALSE",1,42,5.19
"3310",12.9903810567666,10,"FALSE","FALSE","FALSE",1,42,5.19
"3311",12.9903810567666,10,"FALSE","FALSE","FALSE",1,42,5.19
"3312",12.9903810567666,10,"FALSE","FALSE","FALSE",1,42,5.19
"3313",12.9903810567666,10,"FALSE","FALSE","FALSE",1,33,5.71
"3314",12.9903810567666,10,"FALSE","FALSE","FALSE",1,33,5.71
"3315",12.9903810567666,10,"FALSE","FALSE","FALSE",1,33,5.71
"3316",12.9903810567666,10,"FALSE","FALSE","FALSE",1,33,5.71
"3317",12.9903810567666,10,"FALSE","FALSE","FALSE",1,38,5.6
"3318",12.9903810567666,10,"FALSE","FALSE","FALSE",1,38,5.6
"3319",12.9903810567666,10,"FALSE","FALSE","FALSE",1,38,5.6
"3320",12.9903810567666,10,"FALSE","FALSE","FALSE",1,38,5.6
"3321",11.2763114494309,10,"FALSE","FALSE","FALSE",0,18,1.94
"3322",11.2763114494309,10,"FALSE","FALSE","FALSE",0,28,4.71
"3323",11.2763114494309,10,"FALSE","FALSE","FALSE",0,40,4.82
"3324",11.2763114494309,10,"FALSE","FALSE","FALSE",0,47,2.41
"3325",11.2763114494309,10,"FALSE","FALSE","FALSE",1,41,2.86
"3326",11.2763114494309,10,"FALSE","FALSE","FALSE",1,44,2.84
"3327",12.9903810567666,10,"FALSE","FALSE","FALSE",1,41,2.29
"3328",12.9903810567666,10,"FALSE","FALSE","FALSE",1,33,5.42
"3329",12.9903810567666,10,"FALSE","FALSE","FALSE",1,32,5.81
"3330",12.9903810567666,10,"FALSE","FALSE","FALSE",1,42,8.48
"3331",12.9903810567666,10,"FALSE","FALSE","FALSE",1,33,9.45
"3332",12.9903810567666,10,"FALSE","FALSE","FALSE",1,39,7.69
"3333",7.87846202409766,10,"FALSE","FALSE","FALSE",0,19,6.53
"3334",7.87846202409766,10,"FALSE","FALSE","FALSE",0,28,11.1
"3335",7.87846202409766,10,"FALSE","FALSE","FALSE",0,40,9.25
"3336",7.87846202409766,10,"FALSE","FALSE","FALSE",0,49,3.92
"3337",7.87846202409766,10,"FALSE","FALSE","FALSE",0,43,2.14
"3338",7.87846202409766,10,"FALSE","FALSE","FALSE",0,42,3.88
"3339",7.87846202409766,10,"FALSE","FALSE","FALSE",0,40,1.79
"3340",7.87846202409766,10,"FALSE","FALSE","FALSE",0,31,11.32
"3341",7.87846202409766,10,"FALSE","FALSE","FALSE",0,33,3.73
"3342",6.12835554495182,10,"FALSE","FALSE","FALSE",0,43,11.37
"3343",6.12835554495182,10,"FALSE","FALSE","FALSE",0,32,11.44
"3344",6.12835554495182,10,"FALSE","FALSE","FALSE",0,40,8.88
"3345",6.57784834550136,10,"FALSE","FALSE","FALSE",0,18,0.72
"3346",6.57784834550136,10,"FALSE","FALSE","FALSE",0,27,3.93
"3347",6.57784834550136,10,"FALSE","FALSE","FALSE",0,38,2.28
"3348",6.57784834550136,10,"FALSE","FALSE","FALSE",0,47,2.53
"3349",6.57784834550136,10,"FALSE","FALSE","FALSE",0,43,2.43
"3350",6.57784834550136,10,"FALSE","FALSE","FALSE",0,43,2.81
"3351",7.66044443118978,10,"FALSE","FALSE","FALSE",0,40,1.18
"3352",7.66044443118978,10,"FALSE","FALSE","FALSE",0,34,4.48
"3353",7.66044443118978,10,"FALSE","FALSE","FALSE",0,32,4.61
"3354",7.66044443118978,10,"FALSE","FALSE","FALSE",0,43,7.22
"3355",7.66044443118978,10,"FALSE","FALSE","FALSE",0,32,4.88
"3356",7.66044443118978,10,"FALSE","FALSE","FALSE",0,40,4.68
"3357",3.93923101204883,6,"FALSE","FALSE","FALSE",0,19,3
"3358",3.93923101204883,6,"FALSE","FALSE","FALSE",0,28,4.43
"3359",3.93923101204883,6,"FALSE","FALSE","FALSE",0,38,2.95
"3360",3.93923101204883,6,"FALSE","FALSE","FALSE",0,48,3.34
"3361",3.93923101204883,6,"FALSE","FALSE","FALSE",0,43,4.3
"3362",3.93923101204883,6,"FALSE","FALSE","FALSE",0,41,1.55
"3363",8.35623892592501,6,"FALSE","FALSE","FALSE",0,40,1.55
"3364",8.35623892592501,6,"FALSE","FALSE","FALSE",0,28,1.96
"3365",8.35623892592501,6,"FALSE","FALSE","FALSE",0,32,3.69
"3366",8.35623892592501,10,"FALSE","FALSE","FALSE",0,40,4.28
"3367",8.35623892592501,10,"FALSE","FALSE","FALSE",0,33,9.59
"3368",8.35623892592501,10,"FALSE","FALSE","FALSE",0,39,2.18
"3369",6.92820323027551,10,"FALSE","FALSE","FALSE",0,19,5.68
"3370",6.92820323027551,10,"FALSE","FALSE","FALSE",0,27,4.37
"3371",6.92820323027551,10,"FALSE","FALSE","FALSE",0,40,5.83
"3372",6.92820323027551,10,"FALSE","FALSE","FALSE",1,49,10.43
"3373",6.92820323027551,10,"FALSE","FALSE","FALSE",1,42,12.61
"3374",6.92820323027551,10,"FALSE","FALSE","FALSE",1,43,12.09
"3375",15.3208888623796,10,"FALSE","FALSE","FALSE",1,40,5.38
"3376",15.3208888623796,10,"FALSE","FALSE","FALSE",1,32,10.84
"3377",15.3208888623796,10,"FALSE","FALSE","FALSE",1,33,9.09
"3378",15.3208888623796,10,"FALSE","FALSE","FALSE",1,44,8.93
"3379",15.3208888623796,10,"FALSE","FALSE","FALSE",1,33,4.6
"3380",15.3208888623796,10,"FALSE","FALSE","FALSE",1,43,8.49
"3381",8.86326977710987,6,"FALSE","TRUE","TRUE",0,19,3.84
"3382",8.86326977710987,6,"FALSE","TRUE","TRUE",0,28,4.26
"3383",8.86326977710987,6,"FALSE","TRUE","TRUE",0,38,3.23
"3384",8.86326977710987,10,"FALSE","FALSE","FALSE",0,48,3.09
"3385",8.86326977710987,10,"FALSE","FALSE","FALSE",1,43,3.12
"3386",8.86326977710987,10,"FALSE","FALSE","FALSE",1,43,3.14
"3387",8.86326977710987,10,"FALSE","FALSE","FALSE",1,41,5.33
"3388",8.86326977710987,10,"FALSE","FALSE","FALSE",1,34,5.88
"3389",8.86326977710987,10,"FALSE","FALSE","FALSE",1,32,4.76
"3390",6.92820323027551,10,"FALSE","FALSE","FALSE",1,42,20.48
"3391",6.92820323027551,10,"FALSE","FALSE","FALSE",1,33,49.32
"3392",6.92820323027551,10,"FALSE","FALSE","FALSE",1,37,37.35
"3393",3.83022221559489,1,"FALSE","FALSE","FALSE",0,18,2.38
"3394",3.83022221559489,1,"FALSE","FALSE","FALSE",0,27,1.52
"3395",3.83022221559489,1,"FALSE","FALSE","FALSE",0,37,4.4
"3396",3.83022221559489,1,"FALSE","FALSE","FALSE",1,47,4.16
"3397",3.83022221559489,1,"FALSE","FALSE","FALSE",1,42,48.03
"3398",3.83022221559489,1,"FALSE","FALSE","FALSE",1,43,132.52
"3399",4.59626665871387,1,"FALSE","FALSE","FALSE",1,39,11.04
"3400",4.59626665871387,1,"FALSE","FALSE","FALSE",1,32,19.34
"3401",4.59626665871387,1,"FALSE","FALSE","FALSE",1,34,9.11
"3402",4.59626665871387,10,"FALSE","FALSE","FALSE",1,42,16.34
"3403",4.59626665871387,10,"FALSE","FALSE","FALSE",1,32,12.63
"3404",4.59626665871387,10,"FALSE","FALSE","FALSE",1,38,10.67
"3405",4.92403876506104,10,"FALSE","FALSE","FALSE",0,19,1.33
"3406",4.92403876506104,10,"FALSE","FALSE","FALSE",0,28,4.37
"3407",4.92403876506104,10,"FALSE","FALSE","FALSE",0,40,9.95
"3408",1.21553724366851,10,"FALSE","FALSE","FALSE",0,46,1.56
"3409",1.21553724366851,10,"FALSE","FALSE","FALSE",0,42,2.38
"3410",1.21553724366851,10,"FALSE","FALSE","FALSE",0,43,3.15
"3411",6.92820323027551,10,"FALSE","FALSE","FALSE",0,41,10.65
"3412",6.92820323027551,10,"FALSE","FALSE","FALSE",0,34,3.74
"3413",6.92820323027551,10,"FALSE","FALSE","FALSE",0,32,4.8
"3414",6.92820323027551,10,"FALSE","FALSE","FALSE",0,42,8.1
"3415",6.92820323027551,10,"FALSE","FALSE","FALSE",0,32,6.09
"3416",6.92820323027551,10,"FALSE","FALSE","FALSE",0,40,4.54
"3417",4.59626665871387,10,"FALSE","FALSE","FALSE",0,19,1.11
"3418",4.59626665871387,10,"FALSE","FALSE","FALSE",0,28,1.32
"3419",4.59626665871387,10,"FALSE","FALSE","FALSE",0,40,2.69
"3420",4.59626665871387,10,"FALSE","FALSE","FALSE",0,49,2.35
"3421",4.59626665871387,10,"FALSE","FALSE","FALSE",0,43,5.02
"3422",4.59626665871387,10,"FALSE","FALSE","FALSE",0,42,4.47
"3423",8.66025403784439,10,"FALSE","FALSE","FALSE",0,39,3.74
"3424",8.66025403784439,10,"FALSE","FALSE","FALSE",0,32,11.48
"3425",8.66025403784439,10,"FALSE","FALSE","FALSE",0,33,10.8
"3426",8.66025403784439,10,"FALSE","FALSE","FALSE",0,43,7.93
"3427",8.66025403784439,10,"FALSE","FALSE","FALSE",0,32,16.44
"3428",8.66025403784439,10,"FALSE","FALSE","FALSE",0,40,9.75
"3429",6.12835554495182,10,"FALSE","FALSE","FALSE",0,18,0.78
"3430",6.12835554495182,10,"FALSE","FALSE","FALSE",0,26,1.62
"3431",6.12835554495182,10,"FALSE","FALSE","FALSE",0,39,1.22
"3432",5.14230087749231,10,"FALSE","FALSE","FALSE",0,46,6.7
"3433",5.14230087749231,10,"FALSE","FALSE","FALSE",0,43,1.31
"3434",5.14230087749231,10,"FALSE","FALSE","FALSE",0,43,5.67
"3435",9.39692620785909,10,"FALSE","FALSE","FALSE",0,40,1.54
"3436",9.39692620785909,10,"FALSE","FALSE","FALSE",0,34,5.74
"3437",9.39692620785909,10,"FALSE","FALSE","FALSE",0,34,6.54
"3438",9.39692620785909,10,"FALSE","FALSE","FALSE",0,42,5.83
"3439",9.39692620785909,10,"FALSE","FALSE","FALSE",0,32,13.52
"3440",9.39692620785909,10,"FALSE","FALSE","FALSE",0,40,7.68
"3441",6,10,"FALSE","FALSE","FALSE",0,19,0.84
"3442",6,10,"FALSE","FALSE","FALSE",0,28,0.28
"3443",6,10,"FALSE","FALSE","FALSE",0,38,7.9
"3444",6,10,"FALSE","FALSE","FALSE",0,48,2.72
"3445",6,10,"FALSE","FALSE","FALSE",0,43,1.14
"3446",6,10,"FALSE","FALSE","FALSE",0,41,0.93
"3447",6,10,"FALSE","FALSE","FALSE",0,40,2.4
"3448",6,10,"FALSE","FALSE","FALSE",0,28,3.64
"3449",6,10,"FALSE","FALSE","FALSE",0,32,2.77
"3450",0,10,"FALSE","FALSE","FALSE",0,39,2.73
"3451",0,10,"FALSE","FALSE","FALSE",0,34,2.74
"3452",0,10,"FALSE","FALSE","FALSE",0,39,2.62
"3453",7.87846202409766,10,"FALSE","FALSE","FALSE",0,19,0.16
"3454",7.87846202409766,10,"FALSE","FALSE","FALSE",0,26,3.44
"3455",7.87846202409766,10,"FALSE","FALSE","FALSE",0,41,1.98
